OWNER,TABLE_NAME,TABLESPACE_NAME,CLUSTER_NAME,IOT_NAME,STATUS,PCT_FREE,PCT_USED,INI_TRANS,MAX_TRANS,INITIAL_EXTENT,NEXT_EXTENT,MIN_EXTENTS,MAX_EXTENTS,PCT_INCREASE,FREELISTS,FREELIST_GROUPS,LOGGING,BACKED_UP,NUM_ROWS,BLOCKS,EMPTY_BLOCKS,AVG_SPACE,CHAIN_CNT,AVG_ROW_LEN,AVG_SPACE_FREELIST_BLOCKS,NUM_FREELIST_BLOCKS,DEGREE,INSTANCES,CACHE,TABLE_LOCK,SAMPLE_SIZE,LAST_ANALYZED,PARTITIONED,IOT_TYPE,OBJECT_ID_TYPE,TABLE_TYPE_OWNER,TABLE_TYPE,TEMPORARY,SECONDARY,NESTED,BUFFER_POOL,FLASH_CACHE,CELL_FLASH_CACHE,ROW_MOVEMENT,GLOBAL_STATS,USER_STATS,DURATION,SKIP_CORRUPT,MONITORING,CLUSTER_OWNER,DEPENDENCIES,COMPRESSION,COMPRESS_FOR,DROPPED,SEGMENT_CREATED
APEX_030200,WWV_FLOW_PAGE_GROUPS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,105,5,0,0,0,70,0,0,         1,         1,    N,ENABLED,105,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_ONLINE_HELP,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_ONLINE_HELP_JA,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_RESTRICTED_SCHEMAS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,46,5,0,0,0,24,0,0,         1,         1,    N,ENABLED,46,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_RSCHEMA_EXCEPTIONS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_QB_SAVED_QUERY,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_QB_SAVED_COND,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_QB_SAVED_JOIN,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_QB_SAVED_TABS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_MODELS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_MODEL_PAGES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_MODEL_PAGE_REGIONS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_MODEL_PAGE_COLS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_SC_TRANS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_REPORT_LAYOUTS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_INSTALL,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,2,5,0,0,0,663,0,0,         1,         1,    N,ENABLED,2,2015-09-26 08:25:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_INSTALL_SCRIPTS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:26.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_INSTALL_CHECKS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:26.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_INSTALL_BUILD_OPT,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:26.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_BUILDER_AUDIT_TRAIL,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_STANDARD_ICONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,319,5,0,0,0,31,0,0,         1,         1,    N,ENABLED,319,2013-08-24 12:02:29.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_STANDARD_CSS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,27,5,0,0,0,97,0,0,         1,         1,    N,ENABLED,27,2013-08-24 12:02:29.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_STANDARD_JS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,2,5,0,0,0,67,0,0,         1,         1,    N,ENABLED,2,2013-08-24 12:02:29.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_APP_BUILD_PREF,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_FLASH_CHARTS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,5,5,0,0,0,332,0,0,         1,         1,    N,ENABLED,5,2015-09-26 08:25:29.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_FLASH_CHART_SERIES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,5,5,0,0,0,1233,0,0,         1,         1,    N,ENABLED,5,2015-09-26 08:25:29.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_RANDOM_IMAGES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,42,13,0,0,0,1172,0,0,         1,         1,    N,ENABLED,42,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_REQUEST_VERIFICATIONS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEETS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,30,13,0,0,0,1712,0,0,         1,         1,    N,ENABLED,30,2015-09-26 08:25:34.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_WORKSHEET_CATEGORIES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_HISTORY,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_ROWS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_COL_GROUPS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_LOVS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_LOV_ENTRIES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_COLUMNS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,721,28,0,0,0,169,0,0,         1,         1,    N,ENABLED,721,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_WORKSHEET_PRIVS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_STICK,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_LINKS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_DOCS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_RPTS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,30,5,0,0,0,234,0,0,         1,         1,    N,ENABLED,30,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_WORKSHEET_CONDITIONS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_COMPUTATION,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_FOLDERS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:26.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WEB_PAGES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WEB_PG_REGIONS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WEB_PG_LIST_ENTRIES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_WORKSHEET_GEOCACHE,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_UPGRADE_PROGRESS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,89,5,0,0,0,167,0,0,         1,         1,    N,ENABLED,89,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_COLUMN_EXCEPTIONS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,3,5,0,0,0,41,0,0,         1,         1,    N,ENABLED,3,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
FLOWS_FILES,WWV_FLOW_FILE_OBJECTS$,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:36.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_COMPANIES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,3,5,0,0,0,34,0,0,         1,         1,    N,ENABLED,3,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_COMPANY_SCHEMAS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,1,5,0,0,0,23,0,0,         1,         1,    N,ENABLED,1,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_PLATFORM_PREFS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,21,5,0,0,0,112,0,0,         1,         1,    N,ENABLED,21,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOWS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,10,5,0,0,0,1024,0,0,         1,         1,    N,ENABLED,10,2015-09-26 08:25:26.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_APPLICATION_GROUPS,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,1,5,0,0,0,107,0,0,         1,         1,    N,ENABLED,1,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOWS_RESERVED,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_PAGES_RESERVED,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:27.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_ALTERNATE_CONFIG,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_ALT_CONFIG_DETAIL,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_ALT_CONFIG_PICK,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,37,5,0,0,0,61,0,0,         1,         1,    N,ENABLED,37,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_DEBUG,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:26.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_APP_COMMENTS,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:25.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
APEX_030200,WWV_FLOW_SECURITY_SCHEMES,SYSAUX,null,null,VALID,10,null,1,255,65536,1048576,1,2147483645,null,null,null,YES,N,19,5,0,0,0,287,0,0,         1,         1,    N,ENABLED,19,2013-08-24 12:02:28.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,YES
APEX_030200,WWV_FLOW_TEMPLATE_PREFERENCES,SYSAUX,null,null,VALID,10,null,1,255,null,null,null,null,null,null,null,YES,N,0,0,0,0,0,0,0,0,         1,         1,    N,ENABLED,0,2013-08-24 12:02:30.0,NO,null,null,null,null,N,N,NO,DEFAULT,DEFAULT,DEFAULT,DISABLED,YES,NO,null,DISABLED,YES,null,DISABLED,DISABLED,null,NO,NO
